dist_parasite_px	dist_parasite_um
42x50_11	NA	NA
42x52_11	NA	NA
42x54_11	NA	NA
42x56_11	NA	NA
42x58_11	NA	NA
42x60_11	NA	NA
42x62_11	NA	NA
43x17_11	NA	NA
43x19_11	NA	NA
43x21_11	NA	NA
43x23_11	NA	NA
43x25_11	NA	NA
43x27_11	NA	NA
43x29_11	NA	NA
43x31_11	NA	NA
43x33_11	NA	NA
43x35_11	NA	NA
43x37_11	NA	NA
43x39_11	NA	NA
43x41_11	NA	NA
43x43_11	NA	NA
43x45_11	NA	NA
43x47_11	NA	NA
43x49_11	NA	NA
43x51_11	NA	NA
43x53_11	NA	NA
43x55_11	NA	NA
43x57_11	NA	NA
43x59_11	NA	NA
43x61_11	NA	NA
44x18_11	NA	NA
44x20_11	NA	NA
44x22_11	NA	NA
44x24_11	NA	NA
44x26_11	NA	NA
44x28_11	NA	NA
44x30_11	NA	NA
44x32_11	NA	NA
44x34_11	NA	NA
44x36_11	NA	NA
44x38_11	NA	NA
44x40_11	NA	NA
44x42_11	NA	NA
44x44_11	NA	NA
44x46_11	NA	NA
44x48_11	NA	NA
44x50_11	NA	NA
44x52_11	NA	NA
44x54_11	NA	NA
44x56_11	NA	NA
44x58_11	NA	NA
44x60_11	NA	NA
44x62_11	NA	NA
45x17_11	NA	NA
45x19_11	NA	NA
45x21_11	NA	NA
45x23_11	NA	NA
45x25_11	NA	NA
45x27_11	NA	NA
45x29_11	NA	NA
45x31_11	NA	NA
45x33_11	NA	NA
45x35_11	NA	NA
45x37_11	NA	NA
45x39_11	NA	NA
45x41_11	NA	NA
45x43_11	NA	NA
45x45_11	NA	NA
45x47_11	NA	NA
45x49_11	NA	NA
45x51_11	NA	NA
45x53_11	NA	NA
45x55_11	NA	NA
45x57_11	NA	NA
45x59_11	NA	NA
45x61_11	NA	NA
46x18_11	NA	NA
46x20_11	NA	NA
46x22_11	NA	NA
46x24_11	NA	NA
46x26_11	NA	NA
46x28_11	NA	NA
46x30_11	NA	NA
46x32_11	NA	NA
46x34_11	NA	NA
46x36_11	NA	NA
46x38_11	NA	NA
46x40_11	NA	NA
46x42_11	NA	NA
46x44_11	NA	NA
46x46_11	NA	NA
46x48_11	NA	NA
46x50_11	NA	NA
46x52_11	NA	NA
46x54_11	NA	NA
46x56_11	NA	NA
46x58_11	NA	NA
46x60_11	NA	NA
47x17_11	NA	NA
47x19_11	NA	NA
47x21_11	NA	NA
47x23_11	NA	NA
47x25_11	NA	NA
47x27_11	NA	NA
47x29_11	NA	NA
47x31_11	NA	NA
47x33_11	NA	NA
47x35_11	NA	NA
47x37_11	NA	NA
47x39_11	NA	NA
47x41_11	NA	NA
47x43_11	NA	NA
47x45_11	NA	NA
47x47_11	NA	NA
47x49_11	NA	NA
47x51_11	NA	NA
47x53_11	NA	NA
47x55_11	NA	NA
47x57_11	NA	NA
47x59_11	NA	NA
47x61_11	NA	NA
48x16_11	NA	NA
48x18_11	NA	NA
48x20_11	NA	NA
48x22_11	NA	NA
48x24_11	NA	NA
48x26_11	NA	NA
48x28_11	NA	NA
48x30_11	NA	NA
48x32_11	NA	NA
48x34_11	NA	NA
48x36_11	NA	NA
48x38_11	NA	NA
48x40_11	NA	NA
48x42_11	NA	NA
48x44_11	NA	NA
48x46_11	NA	NA
48x48_11	NA	NA
48x50_11	NA	NA
48x52_11	NA	NA
48x54_11	NA	NA
48x56_11	NA	NA
48x58_11	NA	NA
48x60_11	NA	NA
49x17_11	NA	NA
49x19_11	NA	NA
49x21_11	NA	NA
49x23_11	NA	NA
49x25_11	NA	NA
49x27_11	NA	NA
49x29_11	NA	NA
49x31_11	NA	NA
49x33_11	NA	NA
49x35_11	NA	NA
49x37_11	NA	NA
49x39_11	NA	NA
49x41_11	NA	NA
49x43_11	NA	NA
49x45_11	NA	NA
49x47_11	NA	NA
49x49_11	NA	NA
49x51_11	NA	NA
49x53_11	NA	NA
49x55_11	NA	NA
49x57_11	NA	NA
49x59_11	NA	NA
50x16_11	NA	NA
50x18_11	NA	NA
50x20_11	NA	NA
50x22_11	NA	NA
50x24_11	NA	NA
50x26_11	NA	NA
50x28_11	NA	NA
50x30_11	NA	NA
50x32_11	NA	NA
50x34_11	NA	NA
50x36_11	NA	NA
50x38_11	NA	NA
50x40_11	NA	NA
50x42_11	NA	NA
50x44_11	NA	NA
50x46_11	NA	NA
50x48_11	NA	NA
50x50_11	NA	NA
50x52_11	NA	NA
50x54_11	NA	NA
50x56_11	NA	NA
50x58_11	NA	NA
51x17_11	NA	NA
51x19_11	NA	NA
51x21_11	NA	NA
51x23_11	NA	NA
51x25_11	NA	NA
51x27_11	NA	NA
51x29_11	NA	NA
51x31_11	NA	NA
51x33_11	NA	NA
51x35_11	NA	NA
51x37_11	NA	NA
51x39_11	NA	NA
51x41_11	NA	NA
51x43_11	NA	NA
51x45_11	NA	NA
51x47_11	NA	NA
51x49_11	NA	NA
51x51_11	NA	NA
51x53_11	NA	NA
51x55_11	NA	NA
51x57_11	NA	NA
51x59_11	NA	NA
52x16_11	NA	NA
52x18_11	NA	NA
52x20_11	NA	NA
52x22_11	NA	NA
52x24_11	NA	NA
52x26_11	NA	NA
52x28_11	NA	NA
52x30_11	NA	NA
52x32_11	NA	NA
52x34_11	NA	NA
52x36_11	NA	NA
52x38_11	NA	NA
52x40_11	NA	NA
52x42_11	NA	NA
52x44_11	NA	NA
52x46_11	NA	NA
52x48_11	NA	NA
52x50_11	NA	NA
52x52_11	NA	NA
52x54_11	NA	NA
52x56_11	NA	NA
52x58_11	NA	NA
53x17_11	NA	NA
53x19_11	NA	NA
53x21_11	NA	NA
53x23_11	NA	NA
53x25_11	NA	NA
53x27_11	NA	NA
53x29_11	NA	NA
53x31_11	NA	NA
53x33_11	NA	NA
53x35_11	NA	NA
53x37_11	NA	NA
53x39_11	NA	NA
53x41_11	NA	NA
53x43_11	NA	NA
53x45_11	NA	NA
53x47_11	NA	NA
53x49_11	NA	NA
53x51_11	NA	NA
53x53_11	NA	NA
53x55_11	NA	NA
53x57_11	NA	NA
54x16_11	NA	NA
54x18_11	NA	NA
54x20_11	NA	NA
54x22_11	NA	NA
54x24_11	NA	NA
54x26_11	NA	NA
54x28_11	NA	NA
54x30_11	NA	NA
54x32_11	NA	NA
54x34_11	NA	NA
54x36_11	NA	NA
54x38_11	NA	NA
54x40_11	NA	NA
54x42_11	NA	NA
54x44_11	NA	NA
54x46_11	NA	NA
54x48_11	NA	NA
54x50_11	NA	NA
54x52_11	NA	NA
54x54_11	NA	NA
54x56_11	NA	NA
55x15_11	NA	NA
55x17_11	NA	NA
55x19_11	NA	NA
55x21_11	NA	NA
55x23_11	NA	NA
55x25_11	NA	NA
55x27_11	NA	NA
55x29_11	NA	NA
55x31_11	NA	NA
55x33_11	NA	NA
55x35_11	NA	NA
55x37_11	NA	NA
55x39_11	NA	NA
55x41_11	NA	NA
55x43_11	NA	NA
55x45_11	NA	NA
55x47_11	NA	NA
55x49_11	NA	NA
55x51_11	NA	NA
55x53_11	NA	NA
55x55_11	NA	NA
55x57_11	NA	NA
56x16_11	NA	NA
56x18_11	NA	NA
56x20_11	NA	NA
56x22_11	NA	NA
56x24_11	NA	NA
56x26_11	NA	NA
56x28_11	NA	NA
56x30_11	NA	NA
56x32_11	NA	NA
56x34_11	NA	NA
56x36_11	NA	NA
56x38_11	NA	NA
56x40_11	NA	NA
56x42_11	NA	NA
56x44_11	NA	NA
56x46_11	NA	NA
56x48_11	NA	NA
56x50_11	NA	NA
56x52_11	NA	NA
56x54_11	NA	NA
56x56_11	NA	NA
57x15_11	NA	NA
57x17_11	NA	NA
57x19_11	NA	NA
57x21_11	NA	NA
57x23_11	NA	NA
57x25_11	NA	NA
57x27_11	NA	NA
57x29_11	NA	NA
57x31_11	NA	NA
57x33_11	NA	NA
57x35_11	NA	NA
57x37_11	NA	NA
57x39_11	NA	NA
57x41_11	NA	NA
57x43_11	NA	NA
57x45_11	NA	NA
57x47_11	NA	NA
57x49_11	NA	NA
57x51_11	NA	NA
57x53_11	NA	NA
57x55_11	NA	NA
58x16_11	NA	NA
58x18_11	NA	NA
58x20_11	NA	NA
58x22_11	NA	NA
58x24_11	NA	NA
58x26_11	NA	NA
58x28_11	NA	NA
58x30_11	NA	NA
58x32_11	NA	NA
58x34_11	NA	NA
58x36_11	NA	NA
58x38_11	NA	NA
58x40_11	NA	NA
58x42_11	NA	NA
58x44_11	NA	NA
58x46_11	NA	NA
58x48_11	NA	NA
58x50_11	NA	NA
58x52_11	NA	NA
58x54_11	NA	NA
59x15_11	NA	NA
59x17_11	NA	NA
59x19_11	NA	NA
59x21_11	NA	NA
59x23_11	NA	NA
59x25_11	NA	NA
59x27_11	NA	NA
59x29_11	NA	NA
59x31_11	NA	NA
59x33_11	NA	NA
59x35_11	NA	NA
59x37_11	NA	NA
59x39_11	NA	NA
59x41_11	NA	NA
59x43_11	NA	NA
59x45_11	NA	NA
59x47_11	NA	NA
59x49_11	NA	NA
59x51_11	NA	NA
59x53_11	NA	NA
59x55_11	NA	NA
60x16_11	NA	NA
60x18_11	NA	NA
60x20_11	NA	NA
60x22_11	NA	NA
60x24_11	NA	NA
60x26_11	NA	NA
60x28_11	NA	NA
60x30_11	NA	NA
60x32_11	NA	NA
60x34_11	NA	NA
60x36_11	NA	NA
60x38_11	NA	NA
60x40_11	NA	NA
60x42_11	NA	NA
60x44_11	NA	NA
60x46_11	NA	NA
60x48_11	NA	NA
60x50_11	NA	NA
60x52_11	NA	NA
60x54_11	NA	NA
61x17_11	NA	NA
61x19_11	NA	NA
61x21_11	NA	NA
61x23_11	NA	NA
61x25_11	NA	NA
61x27_11	NA	NA
61x29_11	NA	NA
61x31_11	NA	NA
61x33_11	NA	NA
61x35_11	NA	NA
61x37_11	NA	NA
61x39_11	NA	NA
61x41_11	NA	NA
61x43_11	NA	NA
61x45_11	NA	NA
61x47_11	NA	NA
61x49_11	NA	NA
61x51_11	NA	NA
61x53_11	NA	NA
62x18_11	NA	NA
62x20_11	NA	NA
62x22_11	NA	NA
62x24_11	NA	NA
62x26_11	NA	NA
62x28_11	NA	NA
62x30_11	NA	NA
62x32_11	NA	NA
62x34_11	NA	NA
62x36_11	NA	NA
62x38_11	NA	NA
62x40_11	NA	NA
62x42_11	NA	NA
62x44_11	NA	NA
62x46_11	NA	NA
62x48_11	NA	NA
62x50_11	NA	NA
62x52_11	NA	NA
63x19_11	NA	NA
63x21_11	NA	NA
63x23_11	NA	NA
63x25_11	NA	NA
63x27_11	NA	NA
63x29_11	NA	NA
63x31_11	NA	NA
63x33_11	NA	NA
63x35_11	NA	NA
63x37_11	NA	NA
63x39_11	NA	NA
63x41_11	NA	NA
63x43_11	NA	NA
63x45_11	NA	NA
63x47_11	NA	NA
63x49_11	NA	NA
63x51_11	NA	NA
64x20_11	NA	NA
64x22_11	NA	NA
64x24_11	NA	NA
64x26_11	NA	NA
64x28_11	NA	NA
64x30_11	NA	NA
64x32_11	NA	NA
64x34_11	NA	NA
64x36_11	NA	NA
64x38_11	NA	NA
64x40_11	NA	NA
64x42_11	NA	NA
64x44_11	NA	NA
64x46_11	NA	NA
64x48_11	NA	NA
64x50_11	NA	NA
65x21_11	NA	NA
65x23_11	NA	NA
65x25_11	NA	NA
65x27_11	NA	NA
65x29_11	NA	NA
65x31_11	NA	NA
65x33_11	NA	NA
65x35_11	NA	NA
65x37_11	NA	NA
65x39_11	NA	NA
65x41_11	NA	NA
65x43_11	NA	NA
65x45_11	NA	NA
65x47_11	NA	NA
65x49_11	NA	NA
11x31_12	NA	NA
11x33_12	NA	NA
12x30_12	NA	NA
12x32_12	NA	NA
12x34_12	NA	NA
12x36_12	NA	NA
12x38_12	NA	NA
12x40_12	NA	NA
13x29_12	NA	NA
13x31_12	NA	NA
13x33_12	NA	NA
13x35_12	NA	NA
13x37_12	NA	NA
13x39_12	NA	NA
13x41_12	NA	NA
13x43_12	NA	NA
14x28_12	NA	NA
14x30_12	NA	NA
14x32_12	NA	NA
14x34_12	NA	NA
14x36_12	NA	NA
14x38_12	NA	NA
14x40_12	NA	NA
14x42_12	NA	NA
14x44_12	NA	NA
14x46_12	NA	NA
15x27_12	NA	NA
15x29_12	NA	NA
15x31_12	NA	NA
15x33_12	NA	NA
15x35_12	NA	NA
15x37_12	NA	NA
15x39_12	NA	NA
15x41_12	NA	NA
15x43_12	NA	NA
15x45_12	NA	NA
15x47_12	NA	NA
15x49_12	NA	NA
16x26_12	NA	NA
16x28_12	NA	NA
16x30_12	NA	NA
16x32_12	NA	NA
16x34_12	NA	NA
16x36_12	NA	NA
16x38_12	NA	NA
16x40_12	NA	NA
16x42_12	NA	NA
16x44_12	NA	NA
16x46_12	NA	NA
16x48_12	NA	NA
16x50_12	NA	NA
16x52_12	NA	NA
17x25_12	NA	NA
17x27_12	NA	NA
17x29_12	NA	NA
17x31_12	NA	NA
17x33_12	NA	NA
17x35_12	NA	NA
17x37_12	NA	NA
17x39_12	NA	NA
17x41_12	NA	NA
17x43_12	NA	NA
17x45_12	NA	NA
17x47_12	NA	NA
17x49_12	NA	NA
17x51_12	NA	NA
17x53_12	NA	NA
17x55_12	NA	NA
18x24_12	NA	NA
18x26_12	NA	NA
18x28_12	NA	NA
18x30_12	NA	NA
18x32_12	NA	NA
18x34_12	NA	NA
18x36_12	NA	NA
18x38_12	NA	NA
18x40_12	NA	NA
18x42_12	NA	NA
18x44_12	NA	NA
18x46_12	NA	NA
18x48_12	NA	NA
18x50_12	NA	NA
18x52_12	NA	NA
18x54_12	NA	NA
18x56_12	NA	NA
19x23_12	NA	NA
19x25_12	NA	NA
19x27_12	NA	NA
19x29_12	NA	NA
19x31_12	NA	NA
19x33_12	NA	NA
19x35_12	NA	NA
19x37_12	NA	NA
19x39_12	NA	NA
19x41_12	NA	NA
19x43_12	NA	NA
19x45_12	NA	NA
19x47_12	NA	NA
19x49_12	NA	NA
19x51_12	NA	NA
19x53_12	NA	NA
19x55_12	NA	NA
19x57_12	NA	NA
20x22_12	NA	NA
20x24_12	NA	NA
20x26_12	NA	NA
20x28_12	NA	NA
20x30_12	NA	NA
20x32_12	NA	NA
20x34_12	NA	NA
20x36_12	NA	NA
20x38_12	NA	NA
20x40_12	NA	NA
20x42_12	NA	NA
20x44_12	NA	NA
20x46_12	NA	NA
20x48_12	NA	NA
20x50_12	NA	NA
20x52_12	NA	NA
20x54_12	NA	NA
20x56_12	NA	NA
21x21_12	NA	NA
21x23_12	NA	NA
21x25_12	NA	NA
21x27_12	NA	NA
21x29_12	NA	NA
21x31_12	NA	NA
21x33_12	NA	NA
21x35_12	NA	NA
21x37_12	NA	NA
21x39_12	NA	NA
21x41_12	NA	NA
21x43_12	NA	NA
21x45_12	NA	NA
21x47_12	NA	NA
21x49_12	NA	NA
21x51_12	NA	NA
21x53_12	NA	NA
21x55_12	NA	NA
21x57_12	NA	NA
22x20_12	NA	NA
22x22_12	NA	NA
22x24_12	NA	NA
22x26_12	NA	NA
22x28_12	NA	NA
22x30_12	NA	NA
22x32_12	NA	NA
22x34_12	NA	NA
22x36_12	NA	NA
22x38_12	NA	NA
22x40_12	NA	NA
22x42_12	NA	NA
22x44_12	NA	NA
22x46_12	NA	NA
22x48_12	NA	NA
22x50_12	NA	NA
22x52_12	NA	NA
22x54_12	NA	NA
22x56_12	NA	NA
23x21_12	NA	NA
23x23_12	NA	NA
23x25_12	NA	NA
23x27_12	NA	NA
23x29_12	NA	NA
23x31_12	NA	NA
23x33_12	NA	NA
23x35_12	NA	NA
23x37_12	NA	NA
23x39_12	NA	NA
23x41_12	NA	NA
23x43_12	NA	NA
23x45_12	NA	NA
23x47_12	NA	NA
23x49_12	NA	NA
23x51_12	NA	NA
23x53_12	NA	NA
23x55_12	NA	NA
23x57_12	NA	NA
24x20_12	NA	NA
24x22_12	NA	NA
24x24_12	NA	NA
24x26_12	NA	NA
24x28_12	NA	NA
24x30_12	NA	NA
24x32_12	NA	NA
24x34_12	NA	NA
24x36_12	NA	NA
24x38_12	NA	NA
24x40_12	NA	NA
24x42_12	NA	NA
24x44_12	NA	NA
24x46_12	NA	NA
24x48_12	NA	NA
24x50_12	NA	NA
24x52_12	NA	NA
24x54_12	NA	NA
24x56_12	NA	NA
25x19_12	NA	NA
25x21_12	NA	NA
25x23_12	NA	NA
25x25_12	NA	NA
25x27_12	NA	NA
25x29_12	NA	NA
25x31_12	NA	NA
25x33_12	NA	NA
25x35_12	NA	NA
25x37_12	NA	NA
25x39_12	NA	NA
25x41_12	NA	NA
25x43_12	NA	NA
25x45_12	NA	NA
25x47_12	NA	NA
25x49_12	NA	NA
25x51_12	NA	NA
25x53_12	NA	NA
25x55_12	NA	NA
25x57_12	NA	NA
26x20_12	NA	NA
26x22_12	NA	NA
26x24_12	NA	NA
26x26_12	NA	NA
26x28_12	NA	NA
26x30_12	NA	NA
26x32_12	NA	NA
26x34_12	NA	NA
26x36_12	NA	NA
26x38_12	NA	NA
26x40_12	NA	NA
26x42_12	NA	NA
26x44_12	NA	NA
26x46_12	NA	NA
26x48_12	NA	NA
26x50_12	NA	NA
26x52_12	NA	NA
26x54_12	NA	NA
26x56_12	NA	NA
27x19_12	NA	NA
27x21_12	NA	NA
27x23_12	NA	NA
27x25_12	NA	NA
27x27_12	NA	NA
27x29_12	NA	NA
27x31_12	NA	NA
27x33_12	NA	NA
27x35_12	NA	NA
27x37_12	NA	NA
27x39_12	NA	NA
27x41_12	NA	NA
27x43_12	NA	NA
27x45_12	NA	NA
27x47_12	NA	NA
27x49_12	NA	NA
27x51_12	NA	NA
27x53_12	NA	NA
27x55_12	NA	NA
27x57_12	NA	NA
28x18_12	NA	NA
28x20_12	NA	NA
28x22_12	NA	NA
28x24_12	NA	NA
28x26_12	NA	NA
28x28_12	NA	NA
28x30_12	NA	NA
28x32_12	NA	NA
28x34_12	NA	NA
28x36_12	NA	NA
28x38_12	NA	NA
28x40_12	NA	NA
28x42_12	NA	NA
28x44_12	NA	NA
28x46_12	NA	NA
28x48_12	NA	NA
28x50_12	NA	NA
28x52_12	NA	NA
28x54_12	NA	NA
28x56_12	NA	NA
29x19_12	NA	NA
29x21_12	NA	NA
29x23_12	NA	NA
29x25_12	NA	NA
29x27_12	NA	NA
29x29_12	NA	NA
29x31_12	NA	NA
29x33_12	NA	NA
29x35_12	NA	NA
29x37_12	NA	NA
29x39_12	NA	NA
29x41_12	NA	NA
29x43_12	NA	NA
29x45_12	NA	NA
29x47_12	NA	NA
29x49_12	NA	NA
29x51_12	NA	NA
29x53_12	NA	NA
29x55_12	NA	NA
29x57_12	NA	NA
30x18_12	NA	NA
30x20_12	NA	NA
30x22_12	NA	NA
30x24_12	NA	NA
30x26_12	NA	NA
30x28_12	NA	NA
30x30_12	NA	NA
30x32_12	NA	NA
30x34_12	NA	NA
30x36_12	NA	NA
30x38_12	NA	NA
30x40_12	NA	NA
30x42_12	NA	NA
30x44_12	NA	NA
30x46_12	NA	NA
30x48_12	NA	NA
30x50_12	NA	NA
30x52_12	NA	NA
30x54_12	NA	NA
30x56_12	NA	NA
31x17_12	NA	NA
31x19_12	NA	NA
31x21_12	NA	NA
31x23_12	NA	NA
31x25_12	NA	NA
31x27_12	NA	NA
31x29_12	NA	NA
31x31_12	NA	NA
31x33_12	NA	NA
31x35_12	NA	NA
31x37_12	NA	NA
31x39_12	NA	NA
31x41_12	NA	NA
31x43_12	NA	NA
31x45_12	NA	NA
31x47_12	NA	NA
31x49_12	NA	NA
31x51_12	NA	NA
31x53_12	NA	NA
31x55_12	NA	NA
31x57_12	NA	NA
32x18_12	NA	NA
32x20_12	NA	NA
32x22_12	NA	NA
32x24_12	NA	NA
32x26_12	NA	NA
32x28_12	NA	NA
32x30_12	NA	NA
32x32_12	NA	NA
32x34_12	NA	NA
32x36_12	NA	NA
32x38_12	NA	NA
32x40_12	NA	NA
32x42_12	NA	NA
32x44_12	NA	NA
32x46_12	NA	NA
32x48_12	NA	NA
32x50_12	NA	NA
32x52_12	NA	NA
32x54_12	NA	NA
32x56_12	NA	NA
33x17_12	NA	NA
33x19_12	NA	NA
33x21_12	NA	NA
33x23_12	NA	NA
33x25_12	NA	NA
33x27_12	NA	NA
33x29_12	NA	NA
33x31_12	NA	NA
33x33_12	NA	NA
33x35_12	NA	NA
33x37_12	NA	NA
33x39_12	NA	NA
33x41_12	NA	NA
33x43_12	NA	NA
33x45_12	NA	NA
33x47_12	NA	NA
33x49_12	NA	NA
33x51_12	NA	NA
33x53_12	NA	NA
33x55_12	NA	NA
33x57_12	NA	NA
34x18_12	NA	NA
34x20_12	NA	NA
34x22_12	NA	NA
34x24_12	NA	NA
34x26_12	NA	NA
34x28_12	NA	NA
34x30_12	NA	NA
34x32_12	NA	NA
34x34_12	NA	NA
34x36_12	NA	NA
34x38_12	NA	NA
34x40_12	NA	NA
34x42_12	NA	NA
34x44_12	NA	NA
34x46_12	NA	NA
34x48_12	NA	NA
34x50_12	NA	NA
34x52_12	NA	NA
34x54_12	NA	NA
34x56_12	NA	NA
34x58_12	NA	NA
35x17_12	NA	NA
35x19_12	NA	NA
35x21_12	NA	NA
35x23_12	NA	NA
35x25_12	NA	NA
35x27_12	NA	NA
35x29_12	NA	NA
35x31_12	NA	NA
35x33_12	NA	NA
35x35_12	NA	NA
35x37_12	NA	NA
35x39_12	NA	NA
35x41_12	NA	NA
35x43_12	NA	NA
35x45_12	NA	NA
35x47_12	NA	NA
35x49_12	NA	NA
35x51_12	NA	NA
35x53_12	NA	NA
35x55_12	NA	NA
35x57_12	NA	NA
36x16_12	NA	NA
36x18_12	NA	NA
36x20_12	NA	NA
36x22_12	NA	NA
36x24_12	NA	NA
36x26_12	NA	NA
36x28_12	NA	NA
36x30_12	NA	NA
36x32_12	NA	NA
36x34_12	NA	NA
36x36_12	NA	NA
36x38_12	NA	NA
36x40_12	NA	NA
36x42_12	NA	NA
36x44_12	NA	NA
36x46_12	NA	NA
36x48_12	NA	NA
36x50_12	NA	NA
36x52_12	NA	NA
36x54_12	NA	NA
36x56_12	NA	NA
36x58_12	NA	NA
37x17_12	NA	NA
37x19_12	NA	NA
37x21_12	NA	NA
37x23_12	NA	NA
37x25_12	NA	NA
37x27_12	NA	NA
37x29_12	NA	NA
37x31_12	NA	NA
37x33_12	NA	NA
37x35_12	NA	NA
37x37_12	NA	NA
37x39_12	NA	NA
37x41_12	NA	NA
37x43_12	NA	NA
37x45_12	NA	NA
37x47_12	NA	NA
37x49_12	NA	NA
37x51_12	NA	NA
37x53_12	NA	NA
37x55_12	NA	NA
37x57_12	NA	NA
38x16_12	NA	NA
38x18_12	NA	NA
38x20_12	NA	NA
38x22_12	NA	NA
38x24_12	NA	NA
38x26_12	NA	NA
38x28_12	NA	NA
38x30_12	NA	NA
38x32_12	NA	NA
38x34_12	NA	NA
38x36_12	NA	NA
38x38_12	NA	NA
38x40_12	NA	NA
38x42_12	NA	NA
38x44_12	NA	NA
38x46_12	NA	NA
38x48_12	NA	NA
38x50_12	NA	NA
38x52_12	NA	NA
38x54_12	NA	NA
38x56_12	NA	NA
39x15_12	NA	NA
39x17_12	NA	NA
39x19_12	NA	NA
39x21_12	NA	NA
39x23_12	NA	NA
39x25_12	NA	NA
39x27_12	NA	NA
39x29_12	NA	NA
39x31_12	NA	NA
39x33_12	NA	NA
39x35_12	NA	NA
39x37_12	NA	NA
39x39_12	NA	NA
39x41_12	NA	NA
39x43_12	NA	NA
39x45_12	NA	NA
39x47_12	NA	NA
39x49_12	NA	NA
39x51_12	NA	NA
39x53_12	NA	NA
39x55_12	NA	NA
39x57_12	NA	NA
40x16_12	NA	NA
40x18_12	NA	NA
40x20_12	NA	NA
40x22_12	NA	NA
40x24_12	NA	NA
40x26_12	NA	NA
40x28_12	NA	NA
40x30_12	NA	NA
40x32_12	NA	NA
40x34_12	NA	NA
40x36_12	NA	NA
40x38_12	NA	NA
40x40_12	NA	NA
40x42_12	NA	NA
40x44_12	NA	NA
40x46_12	NA	NA
40x48_12	NA	NA
40x50_12	NA	NA
40x52_12	NA	NA
40x54_12	NA	NA
40x56_12	NA	NA
41x15_12	NA	NA
41x17_12	NA	NA
41x19_12	NA	NA
41x21_12	NA	NA
41x23_12	NA	NA
41x25_12	NA	NA
41x27_12	NA	NA
41x29_12	NA	NA
41x31_12	NA	NA
41x33_12	NA	NA
41x35_12	NA	NA
41x37_12	NA	NA
41x39_12	NA	NA
41x41_12	NA	NA
41x43_12	NA	NA
41x45_12	NA	NA
41x47_12	NA	NA
41x49_12	NA	NA
41x51_12	NA	NA
41x53_12	NA	NA
41x55_12	NA	NA
41x57_12	NA	NA
42x14_12	NA	NA
42x16_12	NA	NA
42x18_12	NA	NA
42x20_12	NA	NA
42x22_12	NA	NA
42x24_12	NA	NA
42x26_12	NA	NA
42x28_12	NA	NA
42x30_12	NA	NA
42x32_12	NA	NA
42x34_12	NA	NA
42x36_12	NA	NA
42x38_12	NA	NA
42x40_12	NA	NA
42x42_12	NA	NA
42x44_12	NA	NA
42x46_12	NA	NA
42x48_12	NA	NA
42x50_12	NA	NA
42x52_12	NA	NA
42x54_12	NA	NA
42x56_12	NA	NA
43x15_12	NA	NA
43x17_12	NA	NA
43x19_12	NA	NA
43x21_12	NA	NA
43x23_12	NA	NA
43x25_12	NA	NA
43x27_12	NA	NA
43x29_12	NA	NA
43x31_12	NA	NA
43x33_12	NA	NA
43x35_12	NA	NA
43x37_12	NA	NA
43x39_12	NA	NA
43x41_12	NA	NA
43x43_12	NA	NA
43x45_12	NA	NA
43x47_12	NA	NA
43x49_12	NA	NA
43x51_12	NA	NA
43x53_12	NA	NA
43x55_12	NA	NA
43x57_12	NA	NA
44x14_12	NA	NA
44x16_12	NA	NA
44x18_12	NA	NA
44x20_12	NA	NA
44x22_12	NA	NA
44x24_12	NA	NA
44x26_12	NA	NA
44x28_12	NA	NA
44x30_12	NA	NA
44x32_12	NA	NA
44x34_12	NA	NA
44x36_12	NA	NA
44x38_12	NA	NA
44x40_12	NA	NA
44x42_12	NA	NA
44x44_12	NA	NA
44x46_12	NA	NA
44x48_12	NA	NA
44x50_12	NA	NA
44x52_12	NA	NA
44x54_12	NA	NA
44x56_12	NA	NA
45x15_12	NA	NA
45x17_12	NA	NA
45x19_12	NA	NA
45x21_12	NA	NA
45x23_12	NA	NA
45x25_12	NA	NA
45x27_12	NA	NA
45x29_12	NA	NA
45x31_12	NA	NA
45x33_12	NA	NA
45x35_12	NA	NA
45x37_12	NA	NA
45x39_12	NA	NA
45x41_12	NA	NA
45x43_12	NA	NA
45x45_12	NA	NA
45x47_12	NA	NA
45x49_12	NA	NA
45x51_12	NA	NA
45x53_12	NA	NA
45x55_12	NA	NA
45x57_12	NA	NA
46x14_12	NA	NA
46x16_12	NA	NA
46x18_12	NA	NA
46x20_12	NA	NA
46x22_12	NA	NA
46x24_12	NA	NA
46x26_12	NA	NA
46x28_12	NA	NA
46x30_12	NA	NA
46x32_12	NA	NA
46x34_12	NA	NA
46x36_12	NA	NA
46x38_12	NA	NA
46x40_12	NA	NA
46x42_12	NA	NA
46x44_12	NA	NA
46x46_12	NA	NA
46x48_12	NA	NA
46x50_12	NA	NA
46x52_12	NA	NA
46x54_12	NA	NA
46x56_12	NA	NA
47x15_12	NA	NA
47x17_12	NA	NA
47x19_12	NA	NA
47x21_12	NA	NA
47x23_12	NA	NA
47x25_12	NA	NA
47x27_12	NA	NA
47x29_12	NA	NA
47x31_12	NA	NA
47x33_12	NA	NA
47x35_12	NA	NA
47x37_12	NA	NA
47x39_12	NA	NA
47x41_12	NA	NA
47x43_12	NA	NA
47x45_12	NA	NA
47x47_12	NA	NA
47x49_12	NA	NA
47x51_12	NA	NA
47x53_12	NA	NA
47x55_12	NA	NA
47x57_12	NA	NA
